species,F_longterm,total_warming,scenario,seed,term,estimate,std.error,statistic,p.value
cod,0.266666666666667,0.285714285714286,Fished_Warming_full,3,temp,0.019709024582042062,0.001988378745724988,9.912107853906829,1.8777753677728327e-16
cod,0.266666666666667,0.285714285714286,Fished_Warming_full,4,temp,0.024836323544908574,0.0020722100575275093,11.985427565457544,6.443580472145823e-21
cod,0.266666666666667,0.285714285714286,Fished_Warming_full,5,temp,0.020927201128811423,0.0018187514925418291,11.506355439227287,6.778701722711563e-20
cod,0.266666666666667,0.285714285714286,Fished_Warming_noRL,1,temp,0.024772869886443935,1.6423275069995976e-4,150.8400107826362,7.764746294856393e-118
cod,0.266666666666667,0.285714285714286,Fished_Warming_noRL,2,temp,0.024759914512886644,1.9297647489929288e-4,128.305351861194,5.524146570012948e-111
cod,0.266666666666667,0.285714285714286,Fished_Warming_noRL,3,temp,0.02458964558246834,2.506619532925844e-4,98.09883494271726,1.198896298846769e-99
cod,0.266666666666667,0.285714285714286,Fished_Warming_noRL,4,temp,0.025030512712083973,6.076556026210911e-5,411.9193932239931,1.627544964887242e-160
cod,0.266666666666667,0.285714285714286,Fished_Warming_noRL,5,temp,0.024694815714076914,2.096030460575888e-4,117.81706505969369,2.2319097557869612e-107
cod,0.266666666666667,0.380952380952381,Fished_Warming_full,1,temp,0.020798556584877594,0.0019877757957902135,10.463230626374243,1.1982823080101725e-17
cod,0.266666666666667,0.380952380952381,Fished_Warming_full,2,temp,0.02305974884725339,0.0018613269110278456,12.388876296061039,9.010731935109041e-22
cod,0.266666666666667,0.380952380952381,Fished_Warming_full,3,temp,0.019246919483667052,0.0018320403282311769,10.505729151852147,9.695117372095755e-18
cod,0.266666666666667,0.380952380952381,Fished_Warming_full,4,temp,0.02344412943638447,0.0019878237737830195,11.79386711517593,1.6476644893637218e-20
cod,0.266666666666667,0.380952380952381,Fished_Warming_full,5,temp,0.020268413431538193,0.0017010844571610849,11.914995370285055,9.096935138826339e-21
cod,0.266666666666667,0.380952380952381,Fished_Warming_noRL,1,temp,0.024761827378158678,1.5680712917541238e-4,157.91263769939215,8.867646358840256e-120
cod,0.266666666666667,0.380952380952381,Fished_Warming_noRL,2,temp,0.024738378257185684,1.8894547523176967e-4,130.9286619689643,7.687689750096303e-112
cod,0.266666666666667,0.380952380952381,Fished_Warming_noRL,3,temp,0.02458866308431716,2.3637614903860137e-4,104.02345238436774,4.041023439844737e-102
cod,0.266666666666667,0.380952380952381,Fished_Warming_noRL,4,temp,0.025041289015369023,5.9202994190222206e-5,422.97335393054783,1.216423709015581e-161
cod,0.266666666666667,0.380952380952381,Fished_Warming_noRL,5,temp,0.024682051045615334,2.0069862355568142e-4,122.98066926586368,3.4293714958436733e-109
cod,0.266666666666667,0.476190476190476,Fished_Warming_full,1,temp,0.020230739475113894,0.0018444091532744803,10.968683081623812,9.691874355121228e-19
cod,0.266666666666667,0.476190476190476,Fished_Warming_full,2,temp,0.022285785309107707,0.0017782185613443105,12.532646882428185,4.48572344419757e-22
cod,0.266666666666667,0.476190476190476,Fished_Warming_full,3,temp,0.019075418111090196,0.001682375041951452,11.338386290469384,1.553102710007476e-19
cod,0.266666666666667,0.476190476190476,Fished_Warming_full,4,temp,0.02234924617764604,0.001876227369726105,11.91180053028894,9.240443152920851e-21
cod,0.266666666666667,0.476190476190476,Fished_Warming_full,5,temp,0.019881186163125536,0.0015801973343161609,12.581457854268074,3.541423074556468e-22
cod,0.266666666666667,0.476190476190476,Fished_Warming_noRL,1,temp,0.024758100051237197,1.4859086454678013e-4,166.6192610612527,4.6988210163219054e-122
cod,0.266666666666667,0.476190476190476,Fished_Warming_noRL,2,temp,0.024723128031064218,1.8358583659303145e-4,134.6679487365348,4.941541962465649e-113
cod,0.266666666666667,0.476190476190476,Fished_Warming_noRL,3,temp,0.024596729076197792,2.218660666934456e-4,110.86296089696005,8.29667737019794e-105
cod,0.266666666666667,0.476190476190476,Fished_Warming_noRL,4,temp,0.02504967992604437,5.694669407085679e-5,439.87944049703617,2.6177625143021866e-163
cod,0.266666666666667,0.476190476190476,Fished_Warming_noRL,5,temp,0.024677979919653172,1.9082741182143152e-4,129.32093814040624,2.5624563559111055e-111
cod,0.266666666666667,0.571428571428571,Fished_Warming_full,1,temp,0.019937899793004837,0.0017039077946687492,11.701278587601564,2.5965407894382088e-20
cod,0.266666666666667,0.571428571428571,Fished_Warming_full,2,temp,0.02170133735491562,0.001686282055789174,12.86934014414301,8.825989156504018e-23
cod,0.266666666666667,0.571428571428571,Fished_Warming_full,3,temp,0.01911291842681455,0.0015444485976243412,12.375237645470293,9.628086604256055e-22
cod,0.266666666666667,0.571428571428571,Fished_Warming_full,4,temp,0.02157171096539871,0.0017501651028774257,12.325529134327336,1.2260147377809827e-21
cod,0.266666666666667,0.571428571428571,Fished_Warming_full,5,temp,0.01971720712057733,0.0014627496335041796,13.47955020391464,4.773693500370042e-24
cod,0.266666666666667,0.571428571428571,Fished_Warming_noRL,1,temp,0.024759976387611703,1.4010964157001207e-4,176.7185763246655,1.4984174110253187e-124
cod,0.266666666666667,0.571428571428571,Fished_Warming_noRL,2,temp,0.024713953876196015,1.7724523429843764e-4,139.43367207596543,1.66470330376443e-114
cod,0.266666666666667,0.571428571428571,Fished_Warming_noRL,3,temp,0.024610605484993733,2.0775635947095126e-4,118.4589754444307,1.3152713516332718e-107
cod,0.266666666666667,0.571428571428571,Fished_Warming_noRL,4,temp,0.02505553286085611,5.423309662729886e-5,461.99709068879014,2.1427941098137956e-165
cod,0.266666666666667,0.571428571428571,Fished_Warming_noRL,5,temp,0.024680653597181856,1.805800943550694e-4,136.67427567433322,1.1688378238111237e-113
cod,0.266666666666667,0.666666666666667,Fished_Warming_full,1,temp,0.019854550747331407,0.0015717988973522315,12.631737292078093,2.7767559847226643e-22
cod,0.266666666666667,0.666666666666667,Fished_Warming_full,2,temp,0.021295981886931888,0.0015906593410070324,13.388147504574794,7.371106104561095e-24
cod,0.266666666666667,0.666666666666667,Fished_Warming_full,3,temp,0.01928909892805607,0.0014201777643844573,13.582172184209966,2.934194726291913e-24
cod,0.266666666666667,0.666666666666667,Fished_Warming_full,4,temp,0.02108373770909717,0.0016204736267234334,13.01084902673059,4.471625346231788e-23
cod,0.266666666666667,0.666666666666667,Fished_Warming_full,5,temp,0.019721944388517713,0.0013527331931873466,14.579330564106534,2.7588812829942665e-26
cod,0.266666666666667,0.666666666666667,Fished_Warming_noRL,1,temp,0.024765741405956325,1.3174236320052474e-4,187.98616332895477,3.569580879730371e-127
cod,0.266666666666667,0.666666666666667,Fished_Warming_noRL,2,temp,0.024710161457215576,1.7026830182319383e-4,145.12484821088157,3.36356704060766e-116
cod,0.266666666666667,0.666666666666667,Fished_Warming_noRL,3,temp,0.02462774790422238,1.9441617264581387e-4,126.67540755001413,1.9194538646921528e-110
cod,0.266666666666667,0.666666666666667,Fished_Warming_noRL,4,temp,0.02505907563226416,5.128542035692209e-5,488.6198739888439,8.8609538269691e-168
cod,0.266666666666667,0.666666666666667,Fished_Warming_noRL,5,temp,0.024688096645946084,1.703961441182531e-4,144.88647483016288,3.9486091563742106e-116
cod,0.266666666666667,0.761904761904762,Fished_Warming_full,1,temp,0.01991969575521321,0.001450758974438444,13.73053422807443,1.4548178813196795e-24
cod,0.266666666666667,0.761904761904762,Fished_Warming_full,2,temp,0.021047571713774593,0.0014954149337116577,14.074736876897429,2.884678745546419e-25
cod,0.266666666666667,0.761904761904762,Fished_Warming_full,3,temp,0.019549875643379247,0.0013095787610255987,14.928369507206066,5.5378040869067224e-27
cod,0.266666666666667,0.761904761904762,Fished_Warming_full,4,temp,0.020832422066462356,0.0014947311532430329,13.937236820991815,5.496781222059183e-25
cod,0.266666666666667,0.761904761904762,Fished_Warming_full,5,temp,0.019845219285732504,0.001252029294231344,15.850443258131627,8.556028285922545e-29
cod,0.266666666666667,0.761904761904762,Fished_Warming_noRL,1,temp,0.024773948507617816,1.2373070581742814e-4,200.22474085109658,7.501036353907614e-130
cod,0.266666666666667,0.761904761904762,Fished_Warming_noRL,2,temp,0.02471079793018733,1.6295986679152496e-4,151.6373228372844,4.641931208365068e-118
cod,0.266666666666667,0.761904761904762,Fished_Warming_noRL,3,temp,0.024646351508968805,1.8202720457002118e-4,135.39927488963875,2.9145885305666697e-113
cod,0.266666666666667,0.761904761904762,Fished_Warming_noRL,4,temp,0.02506073456384266,4.8281438420091376e-5,519.0552598245318,2.3806882959404004e-170
cod,0.266666666666667,0.761904761904762,Fished_Warming_noRL,5,temp,0.024698609401724997,1.6056831309061464e-4,153.8199469517168,1.150737850860852e-118
cod,0.266666666666667,0.857142857142857,Fished_Warming_full,1,temp,0.020083331457897976,0.0013415558830062694,14.97017881423887,4.573318994871067e-27
cod,0.266666666666667,0.857142857142857,Fished_Warming_full,2,temp,0.020928594811070424,0.0014034093954017597,14.912679706750225,5.9504356953180636e-27
cod,0.266666666666667,0.857142857142857,Fished_Warming_full,3,temp,0.019856612330087533,0.0012116950126620874,16.387467244304872,7.921463279123666e-30
cod,0.266666666666667,0.857142857142857,Fished_Warming_full,4,temp,0.020759147672086167,0.0013773385337987707,15.07192833328446,2.873213220943017e-27
cod,0.266666666666667,0.857142857142857,Fished_Warming_full,5,temp,0.020045940365047876,0.0011611069335035413,17.264508364066828,1.7585128350736907e-31
cod,0.266666666666667,0.857142857142857,Fished_Warming_noRL,1,temp,0.02478350164717159,1.162087643745508e-4,213.26706105653307,1.5682716433459964e-132
cod,0.266666666666667,0.857142857142857,Fished_Warming_noRL,2,temp,0.024714848552846357,1.5556641513257067e-4,158.87007829925787,4.915047335440152e-120
cod,0.266666666666667,0.857142857142857,Fished_Warming_noRL,3,temp,0.02466523077374336,1.7064799525903917e-4,144.5386494948399,4.991948023872951e-116
cod,0.266666666666667,0.857142857142857,Fished_Warming_noRL,4,temp,0.025060979731120966,4.534498964441167e-5,552.6736234288563,5.088646239062025e-173
cod,0.266666666666667,0.857142857142857,Fished_Warming_noRL,5,temp,0.02471087364412116,1.5126979243415773e-4,163.35630033257902,3.2415439148133944e-121
cod,0.266666666666667,0.952380952380952,Fished_Warming_full,1,temp,0.020307611690310395,0.001243847688416974,16.326445656827634,1.0361907815992845e-29
cod,0.266666666666667,0.952380952380952,Fished_Warming_full,2,temp,0.02091104357506435,0.0013164190188173538,15.88479296952914,7.339988233072112e-29
cod,0.266666666666667,0.952380952380952,Fished_Warming_full,3,temp,0.020183140254518506,0.001125176894932299,17.937748584619587,1.0104694271662862e-32
cod,0.266666666666667,0.952380952380952,Fished_Warming_full,4,temp,0.02081108212119096,0.001270279120554977,16.383078163245514,8.07583975088475e-30
cod,0.266666666666667,0.952380952380952,Fished_Warming_full,5,temp,0.020292931469864495,0.0010796137714100225,18.796473338202276,2.8715037122454198e-34
cod,0.266666666666667,0.952380952380952,Fished_Warming_noRL,1,temp,0.02479363094869747,1.09235322369476e-4,226.9744841767926,3.544124089760911e-135
cod,0.266666666666667,0.952380952380952,Fished_Warming_noRL,2,temp,0.024721369989633125,1.4827247746187683e-4,166.72932436830277,4.405362627034827e-122
cod,0.266666666666667,0.952380952380952,Fished_Warming_noRL,3,temp,0.024683658923071384,1.6026318615292476e-4,154.01951948913575,1.0139510324379815e-118
cod,0.266666666666667,0.952380952380952,Fished_Warming_noRL,4,temp,0.02506023369381748,4.2552152791095506e-5,588.929867234863,1.00719639857938e-175
cod,0.266666666666667,0.952380952380952,Fished_Warming_noRL,5,temp,0.024723939831443855,1.4258656461710003e-4,173.39599910999453,9.569956480636388e-124
cod,0.266666666666667,1.04761904761905,Fished_Warming_full,1,temp,0.020565418523841868,0.0011567386575533278,17.77879418964068,1.9732895653297953e-32
cod,0.266666666666667,1.04761904761905,Fished_Warming_full,2,temp,0.020969409760253337,0.0012353676297503801,16.97422633980659,6.134405906641534e-31
cod,0.266666666666667,1.04761904761905,Fished_Warming_full,3,temp,0.020512503744123358,0.0010486014126668865,19.561773898391312,1.298702730346475e-35
cod,0.266666666666667,1.04761904761905,Fished_Warming_full,4,temp,0.02094573589612136,0.001173973730655195,17.841741556202916,1.513275463017406e-32
cod,0.266666666666667,1.04761904761905,Fished_Warming_full,5,temp,0.020563800822411854,0.0010067899634674993,20.425115037487842,4.30416599239431e-37
cod,0.266666666666667,1.04761904761905,Fished_Warming_noRL,1,temp,0.024803827490375335,1.0282080085889105e-4,241.23355666540223,9.140112793786413e-138
cod,0.266666666666667,1.04761904761905,Fished_Warming_noRL,2,temp,0.024729559507111875,1.4120634806727192e-4,175.1306499006015,3.6190675394580317e-124
cod,0.266666666666667,1.04761904761905,Fished_Warming_noRL,3,temp,0.02470122453244671,1.5081719977527635e-4,163.7825431665123,2.513297664917018e-121
cod,0.266666666666667,1.04761904761905,Fished_Warming_noRL,4,temp,0.025058835622749607,3.994289552109418e-5,627.3665265332561,2.0557024490873413e-178
cod,0.266666666666667,1.04761904761905,Fished_Warming_noRL,5,temp,0.024737163200817956,1.345460159639838e-4,183.85652688103204,3.128673893161069e-126
cod,0.266666666666667,1.14285714285714,Fished_Warming_full,1,temp,0.020838109664265837,0.0010791205563147994,19.310270332934863,3.563977220569982e-35
cod,0.266666666666667,1.14285714285714,Fished_Warming_full,2,temp,0.021082085532017215,0.0011605738371424268,18.1652255611118,3.899082116501965e-33
cod,0.266666666666667,1.14285714285714,Fished_Warming_full,3,temp,0.02083419982676053,9.8062803170964e-4,21.245772253152815,1.8329244596715268e-38
cod,0.266666666666667,1.14285714285714,Fished_Warming_full,4,temp,0.021131312389330945,0.0010879635546186051,19.42281274002667,2.2663819317948604e-35
cod,0.266666666666667,1.14285714285714,Fished_Warming_full,5,temp,0.020843152392292934,9.417239415057172e-4,22.13297493421154,6.596299919676081e-40
cod,0.266666666666667,1.14285714285714,Fished_Warming_noRL,1,temp,0.024813773829716328,9.694697368305239e-5,255.9520208525509,2.7814145299846023e-140
cod,0.266666666666667,1.14285714285714,Fished_Warming_noRL,2,temp,0.024738776016934385,0.00013445006423877097,183.99973370782917,2.8994597533416574e-126
cod,0.266666666666667,1.14285714285714,Fished_Warming_noRL,3,temp,0.024717721988635595,1.4223559993488941e-4,173.78013661805147,7.709534723673125e-124
cod,0.266666666666667,1.14285714285714,Fished_Warming_noRL,4,temp,0.025057038902889545,3.753262782843008e-5,667.6068357758161,4.651886319157799e-181
cod,0.266666666666667,1.14285714285714,Fished_Warming_noRL,5,temp,0.024750129404257856,1.2713890175076927e-4,194.66999528417824,1.1737687656253274e-128
cod,0.266666666666667,1.23809523809524,Fished_Warming_full,1,temp,0.021113321377447047,0.0010098619444898773,20.907136359230027,6.677440947299191e-38
cod,0.266666666666667,1.23809523809524,Fished_Warming_full,2,temp,0.021231678714739383,0.0010919632675933778,19.443583264053142,2.0850790933134028e-35
cod,0.266666666666667,1.23809523809524,Fished_Warming_full,3,temp,0.02114208597099142,9.200617637395051e-4,22.97898554664568,3.0072668720002893e-41
cod,0.266666666666667,1.23809523809524,Fished_Warming_full,4,temp,0.021345169637049452,0.0010113692556706314,21.105219006183482,3.129543946178303e-38
cod,0.266666666666667,1.23809523809524,Fished_Warming_full,5,temp,0.021120815607874557,8.834949007373031e-4,23.90598473205516,1.1149821124368082e-42
cod,0.266666666666667,1.23809523809524,Fished_Warming_noRL,1,temp,0.024823285343759136,9.158025428352103e-5,271.05499474711377,1.0176246878942423e-142
cod,0.266666666666667,1.23809523809524,Fished_Warming_noRL,2,temp,0.02474853201508311,1.2805019226696032e-4,193.2721191350273,2.374187604749991e-128
cod,0.266666666666667,1.23809523809524,Fished_Warming_noRL,3,temp,0.024733074454535355,1.3443785315425972e-4,183.97403613813717,2.9393046377077774e-126
cod,0.266666666666667,1.23809523809524,Fished_Warming_noRL,4,temp,0.025055023669158426,3.532141650338812e-5,709.3436829396434,1.2224662212094953e-183
cod,0.266666666666667,1.23809523809524,Fished_Warming_noRL,5,temp,0.02476258845936438,1.2033482877502843e-4,205.78072625722675,5.16340907819653e-131
cod,0.266666666666667,1.33333333333333,Fished_Warming_full,1,temp,0.021383154051447216,9.479021699125094e-4,22.55839761757362,1.3823686926445039e-40
cod,0.266666666666667,1.33333333333333,Fished_Warming_full,2,temp,0.021404714930764047,0.0010292294717709225,20.79683444541718,1.0203500155785109e-37
cod,0.266666666666667,1.33333333333333,Fished_Warming_full,3,temp,0.021432888294930934,8.658681111755459e-4,24.753063449620026,5.939779162055386e-44
cod,0.266666666666667,1.33333333333333,Fished_Warming_full,4,temp,0.021571782027202703,9.431659330003912e-4,22.871672176049383,4.4299704405591393e-41
cod,0.266666666666667,1.33333333333333,Fished_Warming_full,5,temp,0.02139036152637228,8.312434830755573e-4,25.732967490137863,2.1855645978023852e-45
cod,0.266666666666667,1.33333333333333,Fished_Warming_noRL,1,temp,0.024832265847632557,8.668013274412367e-5,286.48163150530036,4.515136838692326e-145
cod,0.266666666666667,1.33333333333333,Fished_Warming_noRL,2,temp,0.024758471695097796,1.2202755922367574e-4,202.8924601344822,2.056567466432598e-130
cod,0.266666666666667,1.33333333333333,Fished_Warming_noRL,3,temp,0.024747282343005165,1.2734450638968587e-4,194.33333281984076,1.3901530472433416e-128
cod,0.266666666666667,1.33333333333333,Fished_Warming_noRL,4,temp,0.02505291322301815,3.330052540582494e-5,752.3278662334824,3.834854244298111e-186
cod,0.266666666666667,1.33333333333333,Fished_Warming_noRL,5,temp,0.02477440282679993,1.1409253819975385e-4,217.14305964010344,2.6943340689436928e-133
cod,0.266666666666667,1.42857142857143,Fished_Warming_full,1,temp,0.02164279363249158,8.922903986990282e-4,24.25532501979969,3.297632000981373e-43
cod,0.266666666666667,1.42857142857143,Fished_Warming_full,2,temp,0.021591067350510338,9.71945886289745e-4,22.214268978421153,4.885804556518439e-40
cod,0.266666666666667,1.42857142857143,Fished_Warming_full,3,temp,0.021705176099522803,8.171653338707033e-4,26.561547828651676,1.4395018612078573e-46
cod,0.266666666666667,1.42857142857143,Fished_Warming_full,4,temp,0.02180084930768288,8.823322542209406e-4,24.7082085046659,6.924843890238163e-44
cod,0.266666666666667,1.42857142857143,Fished_Warming_full,5,temp,0.02164796036022024,7.842007237514384e-4,27.60512672911255,5.12296973346886e-48
cod,0.266666666666667,1.42857142857143,Fished_Warming_noRL,1,temp,0.024840676054237395,8.220426226902082e-5,302.1823366402104,2.4340498482495074e-147
cod,0.266666666666667,1.42857142857143,Fished_Warming_noRL,2,temp,0.024768345099325486,1.163852015503479e-4,212.8135258554394,1.9312327334760867e-132
cod,0.266666666666667,1.42857142857143,Fished_Warming_noRL,3,temp,0.0247603900033045,1.208809113281755e-4,204.83291969964847,8.109040291278917e-131
cod,0.266666666666667,1.42857142857143,Fished_Warming_noRL,4,temp,0.025050789200096363,3.1456720688541124e-5,796.357301453286,1.457004369890708e-188
cod,0.266666666666667,1.42857142857143,Fished_Warming_noRL,5,temp,0.024785509308158295,1.0836641338951722e-4,228.71947620032526,1.675553034277447e-135
cod,0.266666666666667,1.52380952380952,Fished_Warming_full,1,temp,0.021889513232910746,8.421951568138839e-4,25.991022455794166,9.302825650642312e-46
cod,0.266666666666667,1.52380952380952,Fished_Warming_full,2,temp,0.02178332138969566,9.196385747203649e-4,23.68682870476516,2.409834465906143e-42
cod,0.266666666666667,1.52380952380952,Fished_Warming_full,3,temp,0.021958673305187252,7.732076141602994e-4,28.39945300982879,4.3149057523578245e-49
cod,0.266666666666667,1.52380952380952,Fished_Warming_full,4,temp,0.02202577053321052,8.279223843625967e-4,26.60366593441943,1.2557668725146132e-46
cod,0.266666666666667,1.52380952380952,Fished_Warming_full,5,temp,0.02189154466664005,7.416945155683739e-4,29.515581155220172,1.4600587247696111e-50
cod,0.266666666666667,1.52380952380952,Fished_Warming_noRL,1,temp,0.024848512031275156,7.811135565918607e-5,318.1165122737556,1.5902158690427562e-149
cod,0.266666666666667,1.52380952380952,Fished_Warming_noRL,2,temp,0.024777983624957676,1.1111445320985336e-4,222.99514517847103,1.9992556519758844e-134
cod,0.266666666666667,1.52380952380952,Fished_Warming_noRL,3,temp,0.024772464743601008,1.1497889478635224e-4,215.45227747780933,5.787081220277428e-133
cod,0.266666666666667,1.52380952380952,Fished_Warming_noRL,4,temp,0.025048703781465273,2.9774946874649522e-5,841.2677909021498,6.742518850878714e-191
cod,0.266666666666667,1.52380952380952,Fished_Warming_noRL,5,temp,0.02479589227226688,1.0311040832107287e-4,240.47904257207074,1.241814020438338e-137
cod,0.266666666666667,1.61904761904762,Fished_Warming_full,1,temp,0.02212197116288342,7.968993232885537e-4,27.760057658968737,3.1481830327462895e-48
cod,0.266666666666667,1.61904761904762,Fished_Warming_full,2,temp,0.021976181985996674,8.718305238098316e-4,25.20694261765746,1.2716391498669522e-44
cod,0.266666666666667,1.61904761904762,Fished_Warming_full,3,temp,0.02219380365434386,7.333659116466882e-4,30.262933280482375,1.6006588252663643e-51
cod,0.266666666666667,1.61904761904762,Fished_Warming_full,4,temp,0.022242498462973163,7.790940894461762e-4,28.54918136881821,2.723099652985004e-49
cod,0.266666666666667,1.61904761904762,Fished_Warming_full,5,temp,0.02212021557283158,7.031449930483532e-4,31.45896762619831,5.0942069683451225e-53
cod,0.266666666666667,1.61904761904762,Fished_Warming_noRL,1,temp,0.024855790887095587,7.43627065159395e-5,334.2507562143101,1.2523626917623355e-151
cod,0.266666666666667,1.61904761904762,Fished_Warming_noRL,2,temp,0.024787279162188505,1.0619939981618127e-4,233.4031944162809,2.3065660776982186e-136
cod,0.266666666666667,1.61904761904762,Fished_Warming_noRL,3,temp,0.024783583943804866,1.0957725457876233e-4,226.17452900310468,5.00602600454427e-135
cod,0.266666666666667,1.61904761904762,Fished_Warming_noRL,4,temp,0.025046688844678356,2.823990372683568e-5,886.9254331372634,3.7995812731746567e-193
cod,0.266666666666667,1.61904761904762,Fished_Warming_noRL,5,temp,0.024805565394116807,9.828028545790688e-5,252.3961471880436,1.0934660262632076e-139
cod,0.266666666666667,1.71428571428571,Fished_Warming_full,1,temp,0.022339726844180827,7.557888612897548e-4,29.558158353985334,1.2857393844396951e-50
cod,0.266666666666667,1.71428571428571,Fished_Warming_full,2,temp,0.022165968027787714,8.280666579575362e-4,26.768337808046848,7.374459201061608e-47
cod,0.266666666666667,1.71428571428571,Fished_Warming_full,3,temp,0.02241139427107359,6.971096367113362e-4,32.149023755862736,7.317459263718858e-54
cod,0.266666666666667,1.71428571428571,Fished_Warming_full,4,temp,0.02244871499110068,7.351136816651222e-4,30.53774613506254,7.179172078541034e-52
cod,0.266666666666667,1.71428571428571,Fished_Warming_full,5,temp,0.022333830430293848,6.680551975058332e-4,33.4311154432697,2.1763732772363525e-55
cod,0.266666666666667,1.71428571428571,Fished_Warming_noRL,1,temp,0.024862541463364522,7.092287584177313e-5,350.5574353588274,1.1806008130261329e-153
cod,0.266666666666667,1.71428571428571,Fished_Warming_noRL,2,temp,0.0247961674082151,1.0162002220504318e-4,244.00867929533402,2.9849173312114156e-138
cod,0.266666666666667,1.71428571428571,Fished_Warming_noRL,3,temp,0.0247938273607851,1.046216164731523e-4,236.9857033048961,5.197525516984281e-137
cod,0.266666666666667,1.71428571428571,Fished_Warming_noRL,4,temp,0.025044762540868057,2.683691799931068e-5,933.2205188953271,2.5969701290131714e-195
cod,0.266666666666667,1.71428571428571,Fished_Warming_noRL,5,temp,0.024814559478737234,9.383478135596688e-5,264.44948365789844,1.1381720545468399e-141
cod,0.266666666666667,1.80952380952381,Fished_Warming_full,1,temp,0.022542911494776736,7.183396446801678e-4,31.38196765516638,6.339470426151124e-53
cod,0.266666666666667,1.80952380952381,Fished_Warming_full,2,temp,0.022350203496957568,7.879264481854309e-4,28.36585007195705,4.785745884452089e-49
cod,0.266666666666667,1.80952380952381,Fished_Warming_full,3,temp,0.022612484909676683,6.63990385259679e-4,34.05544027694497,4.092926486724744e-56
cod,0.266666666666667,1.80952380952381,Fished_Warming_full,4,temp,0.022643252904292168,6.9534977403491e-4,32.56383154178657,2.3172050128775277e-54
cod,0.266666666666667,1.80952380952381,Fished_Warming_full,5,temp,0.022532720961326417,6.36000374841129e-4,35.42878566220189,1.1338706970129715e-57
cod,0.266666666666667,1.80952380952381,Fished_Warming_noRL,1,temp,0.02486879840295936,6.775989001874891e-5,367.0135591435915,1.3216851094077183e-155
cod,0.266666666666667,1.80952380952381,Fished_Warming_noRL,2,temp,0.02480461505592803,9.735434631382331e-5,254.78693037463324,4.3466639266996485e-140
cod,0.266666666666667,1.80952380952381,Fished_Warming_noRL,3,temp,0.024803272711919466,1.0006397019911599e-4,247.87416152451036,6.412940936359888e-139
cod,0.266666666666667,1.80952380952381,Fished_Warming_noRL,4,temp,0.025042933900933956,2.5552379843702595e-5,980.0626812107213,2.139291390727412e-197
cod,0.266666666666667,1.80952380952381,Fished_Warming_noRL,5,temp,0.024822914500748083,8.973611254174011e-5,276.6212375112849,1.3917184601714958e-143
cod,0.266666666666667,1.9047619047619,Fished_Warming_full,1,temp,0.022732006494096787,6.841045237522328e-4,33.22884983922399,3.760872898027737e-55
cod,0.266666666666667,1.9047619047619,Fished_Warming_full,2,temp,0.02252729800502366,7.510289045161027e-4,29.99524767896687,3.5152785480321916e-51
cod,0.266666666666667,1.9047619047619,Fished_Warming_full,3,temp,0.02279820705261003,6.336280541425547e-4,35.98042558810196,2.7762475820355216e-58
cod,0.266666666666667,1.9047619047619,Fished_Warming_full,4,temp,0.022825697207978102,6.592624171049893e-4,34.6230827296546,9.160532231006342e-57
cod,0.266666666666667,1.9047619047619,Fished_Warming_full,5,temp,0.022717503102404883,6.066175504028609e-4,37.44946562676592,7.155319681926056e-60
cod,0.266666666666667,1.9047619047619,Fished_Warming_noRL,1,temp,0.02487459845192282,6.484516575892311e-5,383.5998899964245,1.7425297659112723e-157
cod,0.266666666666667,1.9047619047619,Fished_Warming_noRL,2,temp,0.024812610233170385,9.337986790146892e-5,265.71691297905625,7.1284310347797e-142
cod,0.266666666666667,1.9047619047619,Fished_Warming_noRL,3,temp,0.024811993298066076,9.586206838725313e-5,258.8301474764063,9.312034619540865e-141
cod,0.266666666666667,1.9047619047619,Fished_Warming_noRL,4,temp,0.025041206007207443,2.4373919639756537e-5,1027.3770643915018,2.1077253063026607e-199
cod,0.266666666666667,1.9047619047619,Fished_Warming_noRL,5,temp,0.02483067450404342,8.595008916368574e-5,288.8964368234126,1.985361580723154e-145
cod,0.266666666666667,2,Fished_Warming_full,1,temp,0.02290769569630367,6.527015736151797e-4,35.096737348774354,2.669006960885787e-57
cod,0.266666666666667,2,Fished_Warming_full,2,temp,0.022696302945319602,7.170331211251787e-4,31.6530746999584,2.941024746177153e-53
cod,0.266666666666667,2,Fished_Warming_full,3,temp,0.022969708838540027,6.056992377077215e-4,37.922631247596186,2.2615268030750725e-60
cod,0.266666666666667,2,Fished_Warming_full,4,temp,0.022996113504604565,0.00062639103865649165,36.712072947160195,4.418443546770017e-59
cod,0.266666666666667,2,Fished_Warming_full,5,temp,0.02288895030986905,5.795960967527549e-4,39.49120851245666,5.424022617106369e-62
cod,0.266666666666667,2,Fished_Warming_noRL,1,temp,0.024879978220014184,6.21532933554227e-5,400.30023956636364,2.682890346389869e-159
cod,0.266666666666667,2,Fished_Warming_noRL,2,temp,0.02482015551579806,8.96744627925236e-5,276.7806434840152,1.315416630015664e-143
cod,0.266666666666667,2,Fished_Warming_noRL,3,temp,0.024820056874668626,9.197879132094057e-5,269.8454341290948,1.5764668504789529e-142
cod,0.266666666666667,2,Fished_Warming_noRL,4,temp,0.025039578151466256,2.3290436050820657e-5,1075.101303248634,2.4630352413725712e-201
cod,0.266666666666667,2,Fished_Warming_noRL,5,temp,0.024837884412670437,8.244600605756239e-5,301.26243344436904,3.280595351990397e-147
